Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
heat seal on fabric,"heat, seal, sealed, immediately",0.1030558511,358,true,Positive,"",""
how fast it drys,"pigments, fast, drying, convenient",0.1325900719,359,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,360,true,Positive,"",""
stenciling....Wheeeeeee!,off-topic,0.0,361,true,Positive,"",""
The fact that it is acid-free and heat-sealing.,"never, clear, exactly, next",0.1972958064,362,true,Positive,"",""
? don't know,"love, shirts, idea, iron",0.1153556605,363,true,Neutral,"",""
acid free,"acid, free, heat, print",0.0948676897,364,true,Positive,"",""
acid-free multi-surface ink sprayer. Heat seal with an iron on fabric for permanent clothing designs.,"iron, heat, seal, permanent",0.2175404939,365,true,Positive,"",""
none,none,0.0287608299,366,true,Negative,"",""
Idk,off-topic,0.0,367,true,Neutral,"",""
"I don't use these types of products, so I don't know what is more innovative about it","product, products, never, innovative",0.250091804,368,true,Neutral,"",""
I do crafting and would be interested in trying this product. My sister-in-law would be interested in trying this product. Depending on what colors are offered. Wider color variety (blues and more blues) would up my interest level.,off-topic,0.2263544272,369,true,Positive,"",""
not sure,"anything, something, never, heard",0.1309808281,370,true,Neutral,"",""
heat sealable,"heat, seal, sealed, immediately",0.0676382761,371,true,Positive,"",""
I have never heard of anything like it,"anything, something, never, heard",0.2617528891,372,true,Positive,"",""
I dont know of another company who has created this.,off-topic,0.1342799669,373,true,Positive,"",""
If your into diy then this is def for you. an easy and inventive way to show your style and imagination.,off-topic,0.049926616,374,true,Positive,"",""
Nothing,"anything, something, never, heard",0.1288324413,375,true,Negative,"",""
don't have to wait for the paint to dry,"dry, waiting, paint, need",0.1904220524,376,true,Positive,"",""
Dry method,off-topic,0.0944421598,377,true,Positive,"",""
not sure,"anything, something, never, heard",0.1309808281,378,true,Neutral,"",""
don't know,"love, shirts, idea, iron",0.1153556605,379,true,Neutral,"",""
I like that it's a spray and also that it seems to be in a nice workable size.,off-topic,0.1072339054,380,true,Positive,"",""
heat seal with an iron,"iron, heat, seal, permanent",0.0794080691,381,true,Positive,"",""
?,off-topic,0.0,382,"","","",""
Fast drying,"pigments, fast, drying, convenient",0.1493740841,383,true,Positive,"",""
Not sure,"anything, something, never, heard",0.1852348634,384,true,Neutral,"",""
not needed at all,"different, type, aspect, even",0.1089556577,385,true,Negative,"",""
acid free,"acid, free, heat, print",0.0948676897,386,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,387,true,Negative,"",""
the archival ink in a spray should be much easier and cleaner to use.,"quick, materials, dries, surfaces",0.3341781293,388,true,Positive,"",""
idk,off-topic,0.0,389,true,Neutral,"",""
nothing,"anything, something, never, heard",0.1288324413,390,true,Negative,"",""
Heat seal,"heat, seal, sealed, immediately",0.0737506645,391,true,Positive,"",""
drying via heat with iron,"iron, heat, seal, permanent",0.1047466782,392,true,Positive,"",""
multisurface,off-topic,0.0,393,true,Positive,"",""
That you can spray right out of the bottle,"right, fast, away, drying",0.1593863041,394,true,Positive,"",""
IT IS UNIQUE,off-topic,0.1296345385,395,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,396,true,Positive,"",""
don't use,off-topic,0.0,397,true,Negative,"",""
avoids the messy hassle of painting on fabric,"art, artist, painted, price",0.0964740164,398,true,Positive,"",""
No more brushes for stencils - easier to mask and spray area,off-topic,0.2180514362,399,true,Positive,"",""
don't know,"love, shirts, idea, iron",0.1153556605,400,true,Neutral,"",""
screen printing look,"printed, screen, print, look",0.1685739787,401,true,Positive,"",""
getting the screen print look in less steps,"printed, screen, print, look",0.3221532843,402,true,Positive,"",""
Versatile,off-topic,0.0655894278,403,true,Positive,"",""
"has a fast-drying pigments and a sealing procedure for fabric,poster and other things","never, clear, exactly, next",0.3398977338,404,true,Positive,"",""
don't know,"love, shirts, idea, iron",0.1153556605,405,true,Neutral,"",""
Not sure,"anything, something, never, heard",0.1852348634,406,true,Neutral,"",""
No waiting to dry.  Less chance of a problem,"different, type, aspect, even",0.266552566,407,true,Positive,"",""
na,na,0.0221823949,408,true,Negative,"",""
Nothing,"anything, something, never, heard",0.1288324413,409,true,Negative,"",""
fun for teenagers to use on t-shirts,off-topic,0.0554707317,410,true,Positive,"",""
don't have to wait till it drys,off-topic,-0.0006173305,411,true,Positive,"",""
fast-drying,off-topic,0.0,412,true,Positive,"",""
Multi-use,off-topic,0.0,413,true,Positive,"",""
3,off-topic,0.0,414,"","","",""
Not the price. I guess that they can be heat set.,"heat, seal, sealed, immediately",0.2067133984,415,true,Mixed,"",""
none,none,0.0287608299,416,true,Negative,"",""
its spray on,"quick, materials, dries, surfaces",0.1078593875,417,true,Positive,"",""
na,na,0.0221823949,418,true,Negative,"",""
Don't have to wait for the paint to dry.  You can use a iron to seal your design.,"love, shirts, idea, iron",0.3074636996,419,true,Positive,"",""
fast-drying and can be heat sealed with an iron,"iron, heat, seal, permanent",0.1046583503,420,true,Positive,"",""
no idea,"never, clear, exactly, next",0.0911201767,421,true,Negative,"",""
the spray nosil,"quick, materials, dries, surfaces",0.1525362087,422,true,Positive,"",""
I like it,off-topic,0.0,423,true,Positive,"",""
it is in spray form,"different, type, aspect, even",0.1202756387,424,true,Positive,"",""
use,off-topic,0.0,425,true,Positive,"",""
Acid free.,"acid, free, heat, print",0.0948676897,426,true,Positive,"",""
heat seal with an iron,"iron, heat, seal, permanent",0.0794080691,427,true,Positive,"",""
drys fast,"pigments, fast, drying, convenient",0.1325900719,428,true,Positive,"",""
paint dries fast,"right, fast, away, drying",0.1950992558,429,true,Positive,"",""
Gives that screened print look and is acid free,"acid, free, heat, print",0.2454960857,430,true,Positive,"",""
na,na,0.0221823949,431,true,Negative,"",""
Good price,"price, quality, cost, innovative",0.1655735907,432,true,Positive,"",""
not waiting for paint to dry,"dry, waiting, paint, need",0.1862570079,433,true,Positive,"",""
iron on,"iron, heat, seal, permanent",0.0252221353,434,true,Positive,"",""
spray,"quick, materials, dries, surfaces",0.1078593875,435,true,Positive,"",""
You can heat seal it with an iron.,"love, shirts, idea, iron",0.2128717239,436,true,Positive,"",""
"No more wating for paint dry, this is very good and practices","never, clear, exactly, next",0.3283735928,437,true,Positive,"",""
heat sealing,"heat, seal, sealed, immediately",0.0705522712,438,true,Positive,"",""
not sure,"anything, something, never, heard",0.1309808281,439,true,Neutral,"",""
none,none,0.0287608299,440,true,Negative,"",""
no more waiting for paint to dry.  Can be used on multisurfaces.,"dry, waiting, paint, need",0.2634071866,441,true,Positive,"",""
It is nice that it dries instantly.,off-topic,0.1721837867,442,true,Positive,"",""
no waiting,"anything, something, never, heard",0.0935456585,443,true,Positive,"",""
heat seal,"heat, seal, sealed, immediately",0.0737506645,444,true,Positive,"",""
multisurface ink,"colors, 10, pigment, color",0.1065903343,445,true,Positive,"",""
No wait time to dry.,"dry, waiting, paint, need",0.1895068361,446,true,Positive,"",""
it bing a spray,off-topic,0.0638353559,447,true,Positive,"",""
Good,"never, clear, exactly, next",0.1417634854,448,true,Positive,"",""
I like that there is no waiting for paint to try and the fact that this product is very design worthy.,off-topic,0.2270556527,449,true,Positive,"",""
im not sure,off-topic,0.0208687039,450,true,Neutral,"",""
iron on,"iron, heat, seal, permanent",0.0252221353,451,true,Positive,"",""
cheap,"clothing, fabrics, well, brand",0.1226155845,452,true,Positive,"",""
heat seal,"heat, seal, sealed, immediately",0.0737506645,453,true,Positive,"",""
acid free,"acid, free, heat, print",0.0948676897,454,true,Positive,"",""
Paint the world,"art, artist, painted, price",0.1004532783,455,true,Positive,"",""
screen print look with the ease of stenciling,"printed, screen, print, look",0.2126841634,456,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,457,true,Positive,"",""
Easy to use and clean.,off-topic,0.1053965895,458,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,459,true,Positive,"",""
that you can seal it with an iron,"iron, heat, seal, permanent",0.0475230534,460,true,Positive,"",""
easy to use,"easy, way, quick, effecient",0.1702284794,461,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,462,true,Negative,"",""
do not use this type of product so difficult for me to relate to,"different, type, aspect, even",0.1481353199,463,true,Neutral,"",""
Stencil,off-topic,0.0545952452,464,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,465,true,Negative,"",""
Nothing,"anything, something, never, heard",0.1288324413,466,true,Negative,"",""
nothing,"anything, something, never, heard",0.1288324413,467,true,Negative,"",""
"heat seal with an iron, how wonderful!  I can't wait to try this product.  It sounds very versatile as well on different mediums.","iron, heat, seal, permanent",0.4236356882,468,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,469,true,Negative,"",""
Dries quickly,"quick, materials, dries, surfaces",0.1517804078,470,true,Positive,"",""
N/A,off-topic,0.0,471,true,Negative,"",""
heat seal with an iron,"iron, heat, seal, permanent",0.0794080691,472,true,Positive,"",""
heat seals with an iron,"iron, heat, seal, permanent",0.079212962,473,true,Positive,"",""
they spray,"quick, materials, dries, surfaces",0.1078593875,474,true,Positive,"",""
NO MORE WAITING FOR PAINT TO DRY,"dry, waiting, paint, need",0.2845122791,475,true,Positive,"",""
"it is ink, not paint.","art, artist, painted, price",0.1144258727,476,true,Positive,"",""
don't have to wait for it to dry,"dry, waiting, paint, need",0.1340015689,477,true,Positive,"",""
Fast drying,"pigments, fast, drying, convenient",0.1493740841,478,true,Positive,"",""
not sure,"anything, something, never, heard",0.1309808281,479,true,Neutral,"",""
The ability to heat seal it immediately after spraying.,"heat, seal, sealed, immediately",0.2385411671,480,true,Positive,"",""
"fast drying pigments,sprayers","pigments, fast, drying, convenient",0.226923709,481,true,Positive,"",""
Bright colors,"colors, 10, pigment, color",0.0669805894,482,true,Positive,"",""
Fast drying,"pigments, fast, drying, convenient",0.1493740841,483,true,Positive,"",""
everything,"anything, something, never, heard",0.1290051261,484,true,Positive,"",""
multisurface and fast drying,"pigments, fast, drying, convenient",0.1829451435,485,true,Positive,"",""
not sure,"anything, something, never, heard",0.1309808281,486,true,Neutral,"",""
that I can spray it,"quick, materials, dries, surfaces",0.1868179393,487,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,488,true,Negative,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,489,true,Positive,"",""
heat sealing,"heat, seal, sealed, immediately",0.0705522712,490,true,Positive,"",""
"that it dries with an iron, instead of having to wait","iron, heat, seal, permanent",0.1101191154,491,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,492,true,Negative,"",""
"Sprays on, no dry time","dry, waiting, paint, need",0.1225889151,493,true,Positive,"",""
Acid free dries faster,"acid, free, heat, print",0.1532302636,494,true,Positive,"",""
it's easy diy t-shirt making,"never, clear, exactly, next",0.2478499674,495,true,Positive,"",""
spray application,off-topic,0.0618650941,496,true,Positive,"",""
no more waiting for drying,off-topic,0.1716650285,497,true,Positive,"",""
Acid free and fast drying,"acid, free, heat, print",0.156420645,498,true,Positive,"",""
dries fast,"pigments, fast, drying, convenient",0.1378972566,499,true,Positive,"",""
None,none,0.0287608299,500,true,Negative,"",""
no wiating,off-topic,0.0,501,true,Positive,"",""
its in-between a pain and a spray paint,off-topic,0.1593020618,502,true,Positive,"",""
"using heat to dry and seal seems to be new to me , but I have not used any stencil product in several years.","heat, seal, rather, results",0.4300875949,503,true,Positive,"",""
fast dry,"dry, waiting, paint, need",0.1379444779,504,true,Positive,"",""
that it gives a screen printed look,"printed, screen, print, look",0.2299943922,505,true,Positive,"",""
Quick drying.,"quick, materials, dries, surfaces",0.2004378729,506,true,Positive,"",""
fast-dryingheat seal with iron on fabric,"iron, heat, seal, permanent",0.0637227341,507,true,Positive,"",""
"This product is very interesting.  It can be used on several different surfaces,  it dries quickly, comes in a number of colors and it gives a screen-printed look. I will be looking for this product when I start my next home decor project.",off-topic,0.4852008501,508,true,Positive,"",""
I'm not in to art so I don't know. The price is gimmicky and is a turn off. The price should be $10.00 instead of $9.99. Are you trying to trick me into thinking it's a good price?,"art, artist, painted, price",0.328445119,509,true,Negative,"",""
